transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,weather_conditions,holiday_indicator,weekday,stockout_indicator,forecasted_demand,actual_demand
384,6166,1267,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-05-26,3240,East Alisonshire,394,36,110,7613,14,39,Female,47676,Bronze,Debit Card,False,None,Rainy,True,Sunday,False,135,108
385,3247,7705,Colgate Toothbrush,Toothbrush,10,2.0,2023-09-17,9,Munozstad,459,29,299,5953,7,29,Female,20062,Silver,Mobile Payment,False,Discount,Cloudy,True,Sunday,False,94,97
386,8698,3466,Colgate Toothbrush,Toothbrush,5,2.0,2025-01-07,1405,North Michaelland,492,38,155,7801,5,33,Female,69891,Silver,Mobile Payment,True,Buy One Get One,Rainy,True,Tuesday,False,147,90
387,580,4385,Colgate Mouthwash,Mouthwash,9,5.0,2024-01-21,1276,West Anthonytown,186,21,150,7485,2,58,Other,89486,Silver,Cash,True,Discount,Snowy,True,Sunday,False,111,140
388,36,8288,Colgate Toothpaste,Toothpaste,2,3.5,2024-05-16,5958,Port Jonathan,243,32,176,4449,13,28,Other,47598,Bronze,Mobile Payment,False,None,Sunny,True,Thursday,True,123,123
389,9866,8741,Colgate Toothbrush,Toothbrush,7,2.0,2024-05-13,2086,East Sharonland,383,28,107,3004,4,25,Female,111349,Bronze,Mobile Payment,False,Discount,Cloudy,False,Monday,False,147,63
390,6666,8634,Colgate Whitening Strips,Teeth Whitening,4,25.0,2023-05-13,6122,Laurenhaven,335,45,122,4542,5,61,Female,44047,Silver,Cash,True,Discount,Rainy,False,Saturday,False,141,108
391,8063,2151,Colgate Toothbrush,Toothbrush,4,2.0,2023-07-06,4344,Moorestad,477,33,300,5105,14,39,Female,100217,Silver,Cash,True,None,Cloudy,False,Thursday,True,113,140
392,7149,9081,Colgate Toothpaste,Toothpaste,5,3.5,2024-05-19,364,South Gregory,271,35,113,4681,8,29,Male,109466,Platinum,Mobile Payment,True,Discount,Rainy,True,Sunday,False,139,73
393,1537,3280,Colgate Mouthwash,Mouthwash,10,5.0,2025-01-05,47,Robertsfort,166,37,150,4384,2,28,Male,33212,Gold,Cash,True,Discount,Cloudy,True,Sunday,True,144,80
394,2015,4573,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-06-24,6546,Armstrongville,82,46,102,8429,12,30,Other,89701,Bronze,Mobile Payment,False,Buy One Get One,Cloudy,False,Monday,False,74,46
395,5064,5994,Colgate Toothpaste,Toothpaste,9,3.5,2024-09-23,6308,New Charles,384,43,109,6603,2,22,Male,71659,Gold,Debit Card,True,Buy One Get One,Sunny,True,Monday,False,90,133
396,6397,7492,Colgate Whitening Strips,Teeth Whitening,5,25.0,2024-03-28,4648,East Scott,202,50,231,9914,11,19,Other,114400,Gold,Mobile Payment,False,None,Rainy,False,Thursday,False,125,91
397,6941,4062,Colgate Toothbrush,Toothbrush,5,2.0,2023-06-15,3905,Carmenstad,161,40,255,3946,11,54,Male,95414,Silver,Cash,True,Discount,Sunny,True,Thursday,True,148,94
398,2694,1204,Colgate Mouthwash,Mouthwash,4,5.0,2023-05-08,7873,Stephanieborough,258,26,210,6246,3,29,Other,70510,Platinum,Debit Card,False,Discount,Cloudy,True,Monday,False,135,128
399,3118,2515,Colgate Toothpaste,Toothpaste,2,3.5,2024-09-14,6863,Olsonland,58,34,167,9314,5,35,Other,39665,Bronze,Credit Card,False,None,Sunny,True,Saturday,False,139,95
400,9491,9715,Colgate Whitening Strips,Teeth Whitening,10,25.0,2023-09-26,965,East Bradleychester,187,21,212,3242,12,37,Other,58120,Gold,Mobile Payment,True,Discount,Cloudy,False,Tuesday,True,93,48
401,7166,5318,Colgate Toothpaste,Toothpaste,7,3.5,2024-09-22,6353,Lake Juanmouth,451,49,256,9424,14,41,Other,99183,Platinum,Credit Card,False,Buy One Get One,Snowy,False,Sunday,False,131,52
402,4030,5901,Colgate Toothpaste,Toothpaste,10,3.5,2023-07-19,6007,Lake Joseport,195,48,207,6579,9,20,Female,30568,Platinum,Credit Card,False,Discount,Sunny,False,Wednesday,False,129,93
403,1335,605,Colgate Mouthwash,Mouthwash,10,5.0,2024-11-17,4060,Johnhaven,399,43,169,7089,12,36,Other,75597,Platinum,Cash,True,Buy One Get One,Sunny,False,Sunday,False,53,77
404,7396,2685,Colgate Mouthwash,Mouthwash,10,5.0,2023-09-07,2041,Gomezburgh,148,38,118,6166,13,51,Male,51421,Silver,Credit Card,False,Discount,Rainy,False,Thursday,False,139,106
405,4352,718,Colgate Whitening Strips,Teeth Whitening,10,25.0,2024-01-06,5165,Turnerfort,126,50,260,4614,4,33,Female,73461,Silver,Credit Card,False,Buy One Get One,Cloudy,False,Saturday,True,129,79
406,2958,5188,Colgate Mouthwash,Mouthwash,2,5.0,2023-02-21,1402,Ericton,177,40,247,7166,2,43,Other,74861,Platinum,Cash,True,Buy One Get One,Sunny,False,Tuesday,True,94,93
407,5456,2995,Colgate Mouthwash,Mouthwash,3,5.0,2023-03-17,9412,South Christina,488,35,189,6242,7,22,Other,85945,Gold,Debit Card,False,Buy One Get One,Rainy,True,Friday,False,137,61
408,9711,2930,Colgate Toothbrush,Toothbrush,2,2.0,2024-11-10,3950,Terrellshire,367,43,196,6885,13,25,Other,36068,Silver,Credit Card,False,Discount,Sunny,True,Sunday,True,96,124
409,1638,8210,Colgate Mouthwash,Mouthwash,7,5.0,2023-01-21,5829,West Johnview,459,42,202,9991,14,28,Male,64503,Platinum,Debit Card,True,None,Snowy,True,Saturday,True,122,84
410,8689,5831,Colgate Whitening Strips,Teeth Whitening,1,25.0,2024-07-14,6061,Allenhaven,321,29,181,1521,9,25,Other,23039,Platinum,Cash,False,None,Rainy,True,Sunday,False,118,45
411,5946,2584,Colgate Mouthwash,Mouthwash,10,5.0,2024-06-06,1648,South Gregoryview,402,27,249,143,4,39,Other,47084,Bronze,Debit Card,True,None,Cloudy,False,Thursday,True,128,140
412,8573,6996,Colgate Toothpaste,Toothpaste,7,3.5,2023-04-17,9699,South Jenniferstad,72,23,289,2718,4,54,Other,80191,Gold,Credit Card,False,Discount,Cloudy,False,Monday,False,81,107
413,8905,9616,Colgate Toothbrush,Toothbrush,9,2.0,2024-09-13,6581,Nicoleburgh,494,22,174,2584,14,46,Male,58220,Platinum,Mobile Payment,True,None,Sunny,True,Friday,True,97,52
414,1313,8284,Colgate Whitening Strips,Teeth Whitening,6,25.0,2024-10-15,2544,Sharpshire,192,41,221,2245,6,40,Other,47454,Silver,Cash,True,Discount,Rainy,False,Tuesday,True,51,82
415,3541,3577,Colgate Toothbrush,Toothbrush,2,2.0,2024-03-20,1269,Landryville,161,50,115,7606,4,59,Other,54499,Platinum,Mobile Payment,True,Buy One Get One,Snowy,True,Wednesday,True,121,97
416,2285,7908,Colgate Toothpaste,Toothpaste,7,3.5,2023-11-30,2608,Sharonberg,421,48,167,6158,13,50,Female,32693,Gold,Mobile Payment,True,Buy One Get One,Cloudy,False,Thursday,False,122,108
417,669,6508,Colgate Whitening Strips,Teeth Whitening,10,25.0,2024-05-01,6450,North Ryan,211,49,193,6676,3,44,Female,100632,Bronze,Mobile Payment,False,None,Snowy,False,Wednesday,False,53,112
418,4575,6828,Colgate Whitening Strips,Teeth Whitening,5,25.0,2023-05-24,8078,Allisonhaven,120,42,276,6349,6,52,Female,90201,Gold,Mobile Payment,True,Buy One Get One,Cloudy,True,Wednesday,False,117,124
419,5187,3380,Colgate Toothbrush,Toothbrush,10,2.0,2023-07-16,5463,Whiteheadchester,296,43,280,3588,5,31,Other,46037,Gold,Cash,True,Buy One Get One,Cloudy,True,Sunday,False,82,47
420,4162,5913,Colgate Toothbrush,Toothbrush,5,2.0,2024-06-14,629,Douglasport,351,31,284,1229,4,46,Male,116522,Silver,Debit Card,True,Discount,Rainy,True,Friday,False,108,99
421,8438,5341,Colgate Mouthwash,Mouthwash,5,5.0,2023-02-17,2270,East Cristinaside,148,40,123,3872,9,32,Male,58135,Silver,Cash,False,Discount,Cloudy,False,Friday,False,102,118
422,9844,2359,Colgate Toothbrush,Toothbrush,4,2.0,2023-03-08,7653,North Lisa,82,30,181,3730,14,68,Other,79398,Platinum,Cash,True,None,Rainy,False,Wednesday,True,118,61
423,1499,5184,Colgate Toothbrush,Toothbrush,9,2.0,2024-10-21,2765,Rodriguezshire,75,29,224,2397,8,36,Male,30835,Bronze,Credit Card,False,None,Snowy,False,Monday,True,75,65
424,5132,6985,Colgate Whitening Strips,Teeth Whitening,2,25.0,2023-10-13,9067,Tinafort,80,45,260,6205,13,18,Male,110310,Platinum,Credit Card,True,None,Sunny,True,Friday,False,137,72
425,9838,5269,Colgate Toothbrush,Toothbrush,4,2.0,2024-03-30,9806,Duncanfort,278,22,122,131,6,21,Male,71338,Silver,Cash,False,Buy One Get One,Sunny,False,Saturday,False,77,131
426,6075,9946,Colgate Toothbrush,Toothbrush,9,2.0,2023-05-08,7065,Ariastown,453,41,300,1148,3,27,Other,41863,Gold,Debit Card,False,Buy One Get One,Sunny,False,Monday,True,78,47
427,6658,9956,Colgate Whitening Strips,Teeth Whitening,8,25.0,2024-11-18,2515,South Bonniehaven,236,49,214,3373,2,29,Female,116599,Bronze,Mobile Payment,True,Buy One Get One,Cloudy,False,Monday,True,90,107
428,104,7309,Colgate Whitening Strips,Teeth Whitening,1,25.0,2023-04-19,1362,East Tracy,143,33,155,9035,6,37,Female,47950,Silver,Debit Card,True,Buy One Get One,Snowy,True,Wednesday,False,126,68
429,8356,2813,Colgate Whitening Strips,Teeth Whitening,6,25.0,2024-06-24,3256,Lake Johnland,129,22,245,5295,12,60,Male,83892,Bronze,Cash,True,None,Cloudy,False,Monday,False,94,44
430,8885,2916,Colgate Mouthwash,Mouthwash,10,5.0,2023-09-18,6612,West Cynthia,481,36,212,1181,5,38,Other,103082,Silver,Cash,True,Buy One Get One,Sunny,False,Monday,False,86,42
431,8221,9392,Colgate Whitening Strips,Teeth Whitening,2,25.0,2023-03-05,1742,Ashleyborough,315,29,121,4857,4,33,Female,89422,Silver,Debit Card,True,None,Sunny,True,Sunday,True,85,60
432,7693,2712,Colgate Whitening Strips,Teeth Whitening,8,25.0,2023-01-25,9995,Port Sonyahaven,295,33,118,7777,4,25,Male,59752,Bronze,Mobile Payment,True,None,Cloudy,True,Wednesday,True,121,109
433,2058,5743,Colgate Whitening Strips,Teeth Whitening,4,25.0,2023-10-22,3106,Krystalhaven,149,34,295,3509,12,69,Female,35764,Bronze,Credit Card,False,Buy One Get One,Sunny,False,Sunday,False,89,107
434,4160,9548,Colgate Toothpaste,Toothpaste,10,3.5,2023-03-09,4137,Rodriguezburgh,341,37,254,7404,6,33,Other,59072,Platinum,Cash,False,Discount,Sunny,False,Thursday,True,63,83
435,717,4411,Colgate Mouthwash,Mouthwash,5,5.0,2023-04-27,9641,Jerrytown,495,36,220,3712,2,33,Male,75115,Platinum,Cash,True,Buy One Get One,Rainy,True,Thursday,True,62,59
436,1570,9697,Colgate Whitening Strips,Teeth Whitening,6,25.0,2023-08-17,5841,East Sherry,362,26,150,5272,5,59,Male,56288,Silver,Cash,True,Buy One Get One,Sunny,True,Thursday,False,147,122
437,553,2453,Colgate Toothbrush,Toothbrush,6,2.0,2023-05-26,6752,South Robertamouth,386,37,120,2049,3,65,Other,54683,Bronze,Mobile Payment,True,Discount,Rainy,False,Friday,False,145,140
438,5876,3058,Colgate Whitening Strips,Teeth Whitening,5,25.0,2024-03-31,6592,West Taylor,158,41,269,2504,5,54,Other,90089,Platinum,Debit Card,True,None,Snowy,False,Sunday,True,110,126
439,2316,8607,Colgate Mouthwash,Mouthwash,1,5.0,2023-02-14,2121,West Connie,457,44,109,3050,2,27,Female,47438,Platinum,Credit Card,True,None,Snowy,False,Tuesday,False,129,118
440,9202,4061,Colgate Whitening Strips,Teeth Whitening,3,25.0,2023-09-17,3332,Williamburgh,200,40,136,8225,3,44,Female,109248,Silver,Credit Card,True,None,Snowy,False,Sunday,False,111,116
441,5515,7622,Colgate Toothpaste,Toothpaste,5,3.5,2023-07-28,4128,Lisabury,387,31,177,6814,7,54,Male,52243,Platinum,Credit Card,False,None,Sunny,False,Friday,True,115,44
442,241,5033,Colgate Toothbrush,Toothbrush,3,2.0,2024-05-22,5012,Pamelamouth,64,31,241,9560,9,22,Male,117888,Bronze,Credit Card,False,None,Sunny,False,Wednesday,True,147,50
443,8774,1049,Colgate Toothbrush,Toothbrush,6,2.0,2024-05-04,6571,Stewartmouth,472,33,194,7833,9,67,Male,109251,Gold,Credit Card,False,Buy One Get One,Cloudy,False,Saturday,True,100,66
444,869,5148,Colgate Toothpaste,Toothpaste,7,3.5,2024-10-31,2057,East Philip,134,28,255,2109,11,18,Male,36550,Platinum,Credit Card,True,Buy One Get One,Sunny,False,Thursday,False,80,77
445,8252,3387,Colgate Whitening Strips,Teeth Whitening,1,25.0,2024-09-22,2187,West Karenville,264,37,241,5242,13,54,Male,38216,Platinum,Cash,False,Discount,Sunny,True,Sunday,True,140,133
446,1714,5548,Colgate Mouthwash,Mouthwash,10,5.0,2023-10-24,1633,Douglasburgh,404,35,263,7026,8,56,Other,115286,Gold,Debit Card,True,Discount,Cloudy,True,Tuesday,True,100,140
447,128,8007,Colgate Toothpaste,Toothpaste,4,3.5,2023-07-30,6397,Jeffreyville,358,38,106,8047,9,54,Other,29638,Platinum,Cash,True,Discount,Sunny,False,Sunday,False,138,124
448,8411,4478,Colgate Toothbrush,Toothbrush,5,2.0,2024-12-13,3705,Laurenfurt,156,23,168,8155,14,35,Other,52169,Gold,Mobile Payment,True,Buy One Get One,Snowy,True,Friday,True,72,63
449,1594,4879,Colgate Mouthwash,Mouthwash,2,5.0,2024-01-18,9217,West Samanthaville,409,49,265,24,2,19,Male,36170,Bronze,Mobile Payment,True,Buy One Get One,Sunny,True,Thursday,False,75,73
450,2451,3857,Colgate Whitening Strips,Teeth Whitening,2,25.0,2023-01-30,9982,South Ian,409,40,257,7870,2,54,Female,112620,Platinum,Credit Card,True,Buy One Get One,Sunny,True,Monday,False,120,97
451,2286,6698,Colgate Whitening Strips,Teeth Whitening,2,25.0,2024-11-10,7379,Debbiemouth,301,40,100,6811,12,57,Male,55969,Bronze,Mobile Payment,False,None,Cloudy,True,Sunday,True,121,84
452,8928,2081,Colgate Toothbrush,Toothbrush,6,2.0,2023-03-29,883,North Rebeccamouth,406,37,163,8930,4,48,Other,116661,Bronze,Cash,True,Buy One Get One,Cloudy,False,Wednesday,True,134,137
453,5857,3220,Colgate Toothbrush,Toothbrush,4,2.0,2023-03-15,8427,Diazton,300,20,121,3609,13,49,Other,101374,Gold,Cash,True,Discount,Rainy,True,Wednesday,False,111,73
454,8482,203,Colgate Toothpaste,Toothpaste,8,3.5,2023-04-09,5813,Zamoraview,442,42,262,4541,10,21,Other,117852,Gold,Debit Card,True,None,Snowy,True,Sunday,False,111,66
455,9130,1016,Colgate Toothpaste,Toothpaste,7,3.5,2023-11-26,3737,Erinport,171,21,146,7244,4,20,Other,82269,Gold,Mobile Payment,False,Buy One Get One,Cloudy,True,Sunday,False,135,82
456,2686,2565,Colgate Mouthwash,Mouthwash,1,5.0,2024-01-02,3913,West Josephmouth,155,37,135,3323,8,57,Other,83568,Gold,Credit Card,True,None,Snowy,False,Tuesday,False,82,115
457,1572,5419,Colgate Toothbrush,Toothbrush,9,2.0,2024-05-22,4565,Lake Mirandaborough,477,39,149,1550,7,47,Female,77050,Gold,Cash,True,Discount,Sunny,True,Wednesday,False,143,137
458,9448,5808,Colgate Whitening Strips,Teeth Whitening,5,25.0,2023-08-09,578,New Herbertshire,188,49,117,9097,6,29,Female,49812,Bronze,Cash,True,None,Cloudy,True,Wednesday,True,60,77
459,6124,6568,Colgate Toothpaste,Toothpaste,6,3.5,2023-03-30,7740,Josechester,420,29,238,9461,13,68,Other,113242,Bronze,Debit Card,True,Discount,Sunny,False,Thursday,True,129,52
460,7634,7996,Colgate Mouthwash,Mouthwash,10,5.0,2024-09-03,336,Samanthashire,385,38,181,7978,6,19,Female,88275,Silver,Debit Card,False,Discount,Sunny,True,Tuesday,True,119,94
461,7334,3216,Colgate Toothpaste,Toothpaste,7,3.5,2023-07-22,1242,Toddshire,67,27,232,7029,3,63,Other,106106,Silver,Mobile Payment,False,None,Cloudy,True,Saturday,False,77,43
462,1197,3582,Colgate Whitening Strips,Teeth Whitening,9,25.0,2024-08-17,8782,Katieton,124,50,154,4049,2,46,Female,79672,Silver,Cash,True,Discount,Cloudy,True,Saturday,True,64,100
463,4800,9378,Colgate Toothpaste,Toothpaste,2,3.5,2024-08-07,2938,East Scott,491,41,111,5498,2,48,Other,94852,Bronze,Cash,False,Discount,Rainy,False,Wednesday,False,97,64
464,3378,4442,Colgate Whitening Strips,Teeth Whitening,8,25.0,2024-08-26,4470,North Teresashire,347,27,273,1442,10,46,Female,116049,Gold,Cash,True,Discount,Sunny,True,Monday,True,90,94
465,9930,597,Colgate Toothpaste,Toothpaste,9,3.5,2023-12-25,6100,Bethanychester,451,40,290,8032,5,34,Male,41630,Bronze,Cash,False,Buy One Get One,Snowy,False,Monday,False,105,99
466,1939,845,Colgate Toothpaste,Toothpaste,1,3.5,2023-07-26,5224,Smithside,465,36,129,6125,4,62,Female,116163,Silver,Mobile Payment,False,Discount,Snowy,False,Wednesday,True,129,68
467,9533,9709,Colgate Toothpaste,Toothpaste,6,3.5,2023-02-17,6733,Jenniferville,399,26,223,3591,6,28,Female,43648,Gold,Credit Card,True,None,Cloudy,True,Friday,True,52,129
468,8027,6004,Colgate Mouthwash,Mouthwash,2,5.0,2023-03-20,207,West Carol,402,22,107,9834,9,38,Other,101089,Platinum,Mobile Payment,False,None,Sunny,False,Monday,True,103,97
469,6120,410,Colgate Whitening Strips,Teeth Whitening,5,25.0,2024-12-21,9848,Jacobhaven,280,36,114,9511,5,24,Female,33639,Silver,Mobile Payment,True,None,Rainy,False,Saturday,True,80,94
470,847,223,Colgate Whitening Strips,Teeth Whitening,6,25.0,2023-07-11,8001,Goodwinmouth,183,36,104,1726,13,57,Male,99020,Gold,Debit Card,True,Buy One Get One,Rainy,True,Tuesday,False,132,121
471,9624,1144,Colgate Whitening Strips,Teeth Whitening,10,25.0,2024-08-11,9291,South Jermaineton,202,29,197,7044,7,54,Male,59093,Bronze,Cash,False,None,Rainy,False,Sunday,False,125,68
472,2119,2919,Colgate Toothbrush,Toothbrush,7,2.0,2023-02-03,350,Walshtown,483,21,132,4711,8,42,Other,119008,Platinum,Mobile Payment,True,Discount,Cloudy,True,Friday,True,130,90
473,7805,5172,Colgate Toothpaste,Toothpaste,9,3.5,2024-11-21,5889,Perezbury,99,31,231,1326,2,29,Female,71352,Bronze,Debit Card,True,Discount,Rainy,True,Thursday,False,106,50
474,693,112,Colgate Mouthwash,Mouthwash,6,5.0,2024-10-11,1065,Amyburgh,327,32,186,8581,10,24,Male,55312,Silver,Cash,False,Discount,Snowy,False,Friday,False,83,134
475,8142,4978,Colgate Toothpaste,Toothpaste,5,3.5,2023-11-11,6760,Lake Jasmineport,173,37,272,8762,2,49,Male,116966,Platinum,Cash,True,Discount,Snowy,False,Saturday,True,69,54
476,5567,30,Colgate Toothbrush,Toothbrush,1,2.0,2024-02-22,3266,Garzaburgh,289,24,288,9599,5,19,Female,77353,Bronze,Credit Card,False,Discount,Rainy,True,Thursday,True,96,121
477,5464,2139,Colgate Toothpaste,Toothpaste,4,3.5,2023-05-15,806,Debramouth,330,24,212,4126,12,26,Female,90528,Platinum,Mobile Payment,False,Buy One Get One,Rainy,False,Monday,False,144,138
478,6903,6808,Colgate Toothpaste,Toothpaste,10,3.5,2023-01-24,2734,Henryhaven,500,39,187,481,7,18,Female,97710,Platinum,Cash,False,None,Cloudy,False,Tuesday,False,142,57
479,3906,5783,Colgate Whitening Strips,Teeth Whitening,10,25.0,2023-12-02,9821,South Brenda,89,41,214,2885,6,58,Other,33007,Platinum,Cash,False,None,Sunny,False,Saturday,True,123,57
480,2037,1524,Colgate Toothbrush,Toothbrush,10,2.0,2024-02-11,3995,Lisafurt,266,41,136,8447,10,69,Female,90403,Platinum,Cash,False,Discount,Rainy,False,Sunday,False,111,111
481,2246,2538,Colgate Mouthwash,Mouthwash,4,5.0,2023-09-22,8203,Lake Jeffrey,55,48,157,8260,10,70,Other,118664,Platinum,Credit Card,True,Buy One Get One,Sunny,False,Friday,True,117,57
482,4134,9934,Colgate Toothpaste,Toothpaste,4,3.5,2023-08-03,5408,East Brian,75,49,124,9588,8,55,Female,54282,Platinum,Debit Card,True,None,Cloudy,True,Thursday,False,133,43
483,1206,7303,Colgate Toothbrush,Toothbrush,1,2.0,2024-03-28,1137,Gilmorestad,498,35,193,5413,7,41,Female,45505,Bronze,Mobile Payment,False,Discount,Sunny,True,Thursday,False,61,54
484,5757,1755,Colgate Mouthwash,Mouthwash,7,5.0,2024-09-27,4,Brownstad,472,45,293,2508,14,65,Other,64429,Platinum,Mobile Payment,True,Buy One Get One,Snowy,False,Friday,True,131,131
485,2443,3086,Colgate Mouthwash,Mouthwash,9,5.0,2023-05-11,584,Lake Aliciaport,244,41,212,4787,7,44,Male,85199,Platinum,Credit Card,False,Discount,Sunny,False,Thursday,True,90,86
486,9128,8656,Colgate Toothbrush,Toothbrush,2,2.0,2024-06-04,9942,South Sheryl,489,33,230,5536,6,49,Other,58174,Bronze,Mobile Payment,True,None,Sunny,False,Tuesday,True,85,137
487,2113,5197,Colgate Toothbrush,Toothbrush,1,2.0,2023-01-31,1268,West Mike,126,36,230,6030,9,20,Male,106370,Silver,Mobile Payment,True,Buy One Get One,Snowy,False,Tuesday,False,133,52
488,120,1600,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-11-09,555,Jennifermouth,304,27,203,9228,9,56,Female,118326,Platinum,Mobile Payment,False,Buy One Get One,Cloudy,False,Saturday,True,71,70
489,9420,6625,Colgate Toothpaste,Toothpaste,5,3.5,2024-11-24,6544,Daviston,279,50,125,558,10,47,Female,38880,Bronze,Credit Card,False,Discount,Rainy,True,Sunday,False,66,78
490,621,9307,Colgate Toothpaste,Toothpaste,2,3.5,2023-08-16,3622,Nataliefurt,272,44,177,8188,7,51,Female,110785,Bronze,Credit Card,False,Discount,Cloudy,False,Wednesday,False,149,61
491,3322,501,Colgate Mouthwash,Mouthwash,10,5.0,2024-04-12,2983,Annhaven,422,33,110,3657,12,30,Male,67491,Silver,Mobile Payment,True,Discount,Sunny,False,Friday,False,112,93
492,7951,8416,Colgate Toothpaste,Toothpaste,4,3.5,2023-12-20,6775,Simsborough,285,30,223,5679,13,32,Female,63805,Silver,Mobile Payment,False,Buy One Get One,Sunny,False,Wednesday,False,88,65
493,8639,8281,Colgate Toothpaste,Toothpaste,4,3.5,2023-01-26,6437,Port Christinefurt,328,32,281,2063,13,38,Male,78830,Platinum,Debit Card,True,Discount,Cloudy,True,Thursday,True,90,128
494,9554,7015,Colgate Whitening Strips,Teeth Whitening,8,25.0,2024-07-20,6602,Staciefurt,87,40,114,8663,3,21,Female,42137,Bronze,Credit Card,False,None,Sunny,False,Saturday,True,50,116
495,2260,1307,Colgate Mouthwash,Mouthwash,3,5.0,2023-09-18,2376,Porterfort,80,26,175,7381,10,30,Other,95601,Platinum,Mobile Payment,True,Buy One Get One,Snowy,True,Monday,True,52,120
496,7001,2758,Colgate Toothbrush,Toothbrush,7,2.0,2024-12-08,8304,Melissaburgh,267,27,145,1827,3,58,Other,39326,Platinum,Debit Card,False,Discount,Cloudy,False,Sunday,True,72,62
497,6608,2141,Colgate Whitening Strips,Teeth Whitening,6,25.0,2024-05-19,1584,Lake Thomas,349,37,213,2320,12,28,Female,109878,Bronze,Credit Card,True,Buy One Get One,Snowy,False,Sunday,False,77,49
498,2388,9,Colgate Mouthwash,Mouthwash,10,5.0,2024-01-20,9513,New Wendy,265,30,164,2627,10,22,Other,111244,Platinum,Credit Card,True,Discount,Cloudy,True,Saturday,False,64,139
499,3794,2871,Colgate Whitening Strips,Teeth Whitening,2,25.0,2023-12-10,6290,Jamesburgh,197,39,144,8376,9,20,Female,92507,Bronze,Cash,True,Discount,Rainy,False,Sunday,False,61,114
500,7262,148,Colgate Toothbrush,Toothbrush,4,2.0,2023-09-25,6215,West Brandon,384,34,193,1502,14,66,Female,89417,Platinum,Credit Card,False,Buy One Get One,Cloudy,True,Monday,False,146,115
